dimension,group,horizon,rows,rmse,mae,bias,pearson,rank_ic,prediction_mean,prediction_std,target_mean,target_std,accuracy,balanced_accuracy,mcc,auc,target_up_rate,prediction_up_rate
minute_slot,156,5,20497,0.003310807045527424,0.002087013877291273,-0.00018533903624228732,-0.00810302522618472,0.01693363299040481,-0.00015542522162034618,4.5845178807675866e-05,2.9913814621941134e-05,0.003304925944024665,0.5260890846793931,0.5001032631144156,0.010423128716887504,0.5006626242030597,0.47400881057268723,9.78952520802741e-05
minute_slot,156,15,20464,0.006078000799263078,0.003770952174842498,-0.0008160492780497292,-0.012190980328664655,0.008907918425560352,-0.00031148937920616926,0.00019019063827738398,0.0005045598988435599,0.006017647352090668,0.49287567938108995,0.5004341115184257,0.020681680388077377,0.499400666826141,0.507565000244822,0.000440679625911962
minute_slot,156,30,20423,0.007708050913071229,0.00471655679779869,-0.0003783901527210851,0.016105946998549243,0.05326646845456709,-0.0004046671640877235,0.0003034199211931524,-2.6277011366638373e-05,0.0076976646471991605,0.505908310860505,0.5016564508923956,0.024852769283015035,0.5387365426588518,0.4957097327776416,0.004461877911252758
minute_slot,156,60,20412,0.0089937836439315,0.005658432450812462,-0.0007372651768960198,0.013907930324735881,0.0440199764463601,-0.0006005123628395756,0.0005745504608689443,0.00013675281405644426,0.008953075486734767,0.5377150419056022,0.5030682549910882,0.014063456463369716,0.5110765897814356,0.4615007596922021,0.04979659853943048
minute_slot,156,120,19195,0.024199723645794764,0.016709358612137588,-0.002458031924884933,0.02656959739177316,0.04733619605475194,-0.001312849208791482,0.001523671577261886,0.0011451827160934508,0.024066818213053814,0.5109941642350979,0.5231296626998397,0.06417969607838703,0.5332429602721145,0.5174551896623594,0.15318882867861608
minute_slot,156,240,18894,0.027443187135618437,0.019533368698832126,-0.003981124890751058,0.03163239678301784,0.05722007432006569,-0.0027120064075744554,0.0030333342994819344,0.0012691184831766023,0.02707904364577425,0.5123914424909977,0.517362520411304,0.04764062851972541,0.5303305485496075,0.507254818894302,0.15764668502435925
minute_slot,156,480,17786,0.04142072774974572,0.029161895907391988,-0.007408781411479902,0.008939187335897159,0.03212592522346765,-0.003456092918743107,0.005268478373805021,0.003952688492736796,0.04045788654050316,0.5044148248130026,0.5130893659853595,0.029238550377065076,0.5167424394952453,0.5193746133513301,0.2766436083459873
minute_slot,161,5,20494,0.003485311752009478,0.0021462982807983915,-0.0004208018566675568,-0.0022703835724461863,0.015062837131421905,-0.00014292950912787205,4.436028060316663e-05,0.0002778723475396848,0.0034594304646239672,0.49466418641080867,0.4998455057472322,-0.005703162443538326,0.5052856235984698,0.5051889563344429,0.0007342862737419228
minute_slot,161,15,20467,0.005883239267272925,0.00358709773613244,-0.0005583130031987741,0.06150503227862012,0.08225845871643664,-0.00022643284764639257,0.00016087057876204165,0.0003318801555523816,0.00586438061466297,0.463160469667319,0.5015028672200672,0.019452247532287716,0.5567781736987092,0.5387964774951076,0.005968688845401174
minute_slot,161,30,20418,0.00699506421848385,0.00448807023212031,-0.00034149970815877234,0.0714859013837763,0.11478365724770395,-0.0002911997678236632,0.0002490259342738867,5.02999403351091e-05,0.007000108364846984,0.5080922020598333,0.5047644006078703,0.025848055859104588,0.5628546477809062,0.4964198136341344,0.03521333987248651
minute_slot,161,60,20408,0.008847690946964946,0.00571696482614891,-0.0006779381379662091,0.03898324145632458,0.07080713797976393,-0.0003412068996848661,0.0004532351095409163,0.000336731238281343,0.008827715400379145,0.5116883116883116,0.5107424636278696,0.028410276106431688,0.5390645421003196,0.49855427591276646,0.17284979171771625
minute_slot,161,120,19166,0.023985139692908594,0.016591355196276966,-0.0017914898791626256,0.08484902376471816,0.10093535221428791,-0.00042403190393919916,0.0012686221412196916,0.0013674579752234264,0.02399235768983233,0.5335630024010857,0.5375345192605417,0.0761077225466024,0.5549673847156298,0.5228103142290427,0.41465706232383337
minute_slot,161,240,18881,0.02673344696905354,0.019156696942473916,-0.002051154591255832,0.04868671075077636,0.047295854883802724,-0.0008657260907304222,0.002643352099893828,0.00118542850052541,0.026652255534401436,0.5073377483443708,0.5082213754526531,0.01659802706530862,0.5187998269857882,0.5064370860927152,0.4314701986754967
minute_slot,161,480,17774,0.0405738536871989,0.028780344406695864,-0.0037382751356625048,0.02729511211474901,0.023617383337981957,0.0002890329294063778,0.0048474770739333865,0.004027308065068882,0.040241941880467,0.4924886063129466,0.48906321451469964,-0.022166847950315635,0.5129849478571858,0.5203961064536095,0.5835255724976087
minute_slot,166,5,20477,0.0032735463591035937,0.0019816117800580124,-0.0003497785170961263,0.023548017490581653,0.057024861167631107,-0.00014666548605672683,4.644085374201851e-05,0.00020311303103939948,0.0032555682323127805,0.4988491111219942,0.4998514056953107,-0.005151988980830895,0.5267115399688794,0.5010039668935795,0.0008325579117488614
minute_slot,166,15,20466,0.005032086975075367,0.0032268484321139124,-7.486397609279491e-05,-0.00025165896445642605,0.013453386937479167,-0.00023989005302052277,0.00017854148003615714,-0.00016502607692772786,0.005028316397112798,0.5236860135069002,0.49775913841847313,-0.024148437477031697,0.5075623098352291,0.4736223940491338,0.00866203386512675
minute_slot,166,30,20417,0.006551325897415872,0.004230090049588885,-0.0002969998423205562,0.04691075361919041,0.0975591609066253,-0.00030050232781683516,0.00028812830413834023,-3.502485496278989e-06,0.006551775019773823,0.5263570833129014,0.5023213619420804,0.009566936164572649,0.5481203161442598,0.4725150787034767,0.06261952630804687
minute_slot,166,60,20392,0.008496738576245444,0.005470126597367928,-0.00041705237305461937,0.07343732642098345,0.0994198500889066,-0.00038237090457783016,0.000567201786668909,3.468146847678926e-05,0.008509277470779298,0.5216047868948943,0.5080613922067975,0.02013995025022864,0.5458499223406431,0.47741429202020697,0.19981362499386923
minute_slot,166,120,19133,0.02410070571846319,0.016813095632880644,-0.0009585725796839775,0.07863644626053809,0.09502543292070148,-0.00039264756226534413,0.0016326827406348695,0.0005659250174186334,0.024154956691579427,0.5395995608761566,0.540132793434881,0.08094214099058233,0.5572184360982894,0.5041037168696744,0.4353599247216268
minute_slot,166,240,18875,0.026380590332931126,0.018867302442825907,-0.0020148150807728707,0.07799865117634504,0.11615642975249331,-0.0008086882915304641,0.0032547657823431605,0.0012061267892424065,0.02635649201417808,0.5526287894848421,0.5534962252120021,0.10743650807502873,0.5667165843769638,0.5091689633241467,0.45367818528725884
minute_slot,166,480,17764,0.03993649843897467,0.028155887039362733,-0.0029774431647024368,0.0885261487039174,0.12703018118434456,0.0008830604215574446,0.005672229236423545,0.0038605035862598813,0.039924681121214445,0.5646151247254912,0.5601921420550132,0.12485545079656694,0.5724301288055026,0.5168083788501605,0.6335942339095669
minute_slot,171,5,20476,0.0030938167329016557,0.0019034454403070035,-1.6244878304138307e-05,0.02148184648805554,0.021331245267802265,-0.00015587113714583128,4.586038454879258e-05,-0.00013962625884169296,0.0030944194831930855,0.5262332827119972,0.5000051546946485,0.000520072710634576,0.5080599161683972,0.47376671728800274,9.797677950325773e-05
minute_slot,171,15,20423,0.005028000474231986,0.003195095234514165,0.0001958940186400715,0.0344759324434562,0.06745308631473579,-0.0003145740414006522,0.000191356416955037,-0.0005104680600407237,0.0050271390488065585,0.5580300206023742,0.5000670194304642,0.005487799634469961,0.5264378458075051,0.44201903266947906,0.00014715981555969782
minute_slot,171,30,20403,0.006308150862217652,0.003948679749422935,-0.0005940216761496128,0.03877687499554076,0.07541934154852711,-0.00040977853437768356,0.0003053301219029359,0.0001842431417719292,0.006284544048751676,0.512313579277865,0.4996970998388466,-0.005103945748892488,0.5321216353953847,0.48729395604395603,0.003532182103610675
minute_slot,171,60,20375,0.008088346953806272,0.005198418592492276,-0.0008427735124223517,0.03628451486752332,0.0538156364897811,-0.0006119052063819433,0.0005798260051763231,0.00023086830604040852,0.008044462767558911,0.49877294591145577,0.49988532811154174,-0.0005433335334217293,0.5309474420768201,0.5012270540885442,0.046726219691764014
minute_slot,171,120,19105,0.024350700095729268,0.017182111380131208,-0.001199226693721262,0.04397203191496789,0.06975992348078841,-0.001344450066884084,0.001534644015999642,-0.0001452233731628221,0.024340261890387817,0.525392670157068,0.5194110987471025,0.05447172206206892,0.530849029663322,0.4914659685863874,0.14921465968586387
minute_slot,171,240,18837,0.02668821604597703,0.019217695118232143,-0.003963881394653953,0.05302206681035214,0.07344795971246654,-0.002784013219142669,0.0030598152151669346,0.0011798681755112836,0.026376973505233738,0.5147090059473237,0.5193113844750781,0.053558484691394,0.5379379395199737,0.5066376380628717,0.15356839422259982
minute_slot,171,480,17723,0.04077309361299357,0.028849186468970615,-0.007172245723859135,0.02741998115314178,0.04958741029969824,-0.003573165619636943,0.005305042844662369,0.0035990801042221914,0.03993091043715009,0.5126960839634352,0.5208002930171733,0.04679178617782699,0.5286412415040621,0.5176052364292969,0.27056765602076516
minute_slot,176,5,20479,0.0028556483925074446,0.0018357568615365886,7.94316417590622e-05,0.08256026003320277,0.1197688657092788,-0.00014317246455764192,4.412449713046057e-05,-0.0002226041063167041,0.0028578476625592424,0.5549248911288349,0.5002739886029116,0.010408987248455695,0.5475478812446264,0.4452708323139404,0.0006850320497137545
minute_slot,176,15,20430,0.005035844515065298,0.003253918320503591,3.319606598542862e-05,0.03367269947697878,0.08774784526289432,-0.0002267094392723802,0.0001605757138061487,-0.00025990550525780884,0.005038584212836242,0.5427450980392157,0.5010253590499165,0.014346140156066644,0.5472731180130957,0.45784313725490194,0.005098039215686275
minute_slot,176,30,20442,0.00696737240999819,0.004332189056718628,-0.0010937661196955188,-0.015856334443041194,0.039369606264623054,-0.0002928401724915333,0.0002461313521020624,0.0008009259472039856,0.0068726798814526075,0.46938176122179254,0.49944636840171713,-0.003274954721139289,0.5311383224989519,0.5319398893729502,0.029321063194478438
minute_slot,176,120,19106,0.024392284112877877,0.01722587637479431,-0.00035331681445981025,0.08497765790169362,0.0912975617635814,-0.00043331285709080213,0.0012431040084355906,-7.99960426309919e-05,0.024463890168698536,0.525704114752382,0.5244769903677882,0.04965574804892687,0.540044335211461,0.49267092451052247,0.41592503402785047
minute_slot,176,240,18852,0.026741178054454407,0.0193973375824403,-0.0020207840437514316,0.049802641948370766,0.04355842310620814,-0.0008814717604917378,0.0026005009263262158,0.0011393122832596937,0.026667431927775154,0.511326860841424,0.5124139248088897,0.025050382493042398,0.5251582007349179,0.5080906148867314,0.43302031938033847
minute_slot,176,480,17734,0.04036856073532264,0.028902019441844652,-0.0032355768289207398,0.03364587983205301,0.031224203283279,0.00025223586042729876,0.004760185608704494,0.0034878126893480386,0.04011661221246488,0.4943034404963339,0.4912751170987219,-0.017706621402747213,0.5185752711104099,0.5174280879864637,0.5865764241398759
minute_slot,181,5,20446,0.0027745222626937138,0.0016724722070411598,-2.2664517506277098e-06,0.035103116965585476,0.07177236401982454,-0.00014668574879419795,4.661717685641089e-05,-0.00014441929704357026,0.0027757665720709616,0.5438630902760752,0.5003375836115742,0.010485210740875507,0.5309047614903116,0.4563820918942775,0.0010297651154808022
minute_slot,181,15,20432,0.004890885045331845,0.0031078226180634083,-0.00041110026344535637,0.0605912371547014,0.11773413267942422,-0.0002402093759573616,0.00017898293740739674,0.0001708908874879948,0.0048811462069449215,0.5243394284033531,0.5015059344644002,0.015826052873637347,0.5495852112598039,0.4767390558360704,0.009118094024216873
minute_slot,181,30,20429,0.006544750854337842,0.004029883712788286,-0.0007150913609194995,0.016929693453415603,0.06861361549831196,-0.0003012403753054828,0.0002898236970321771,0.00041385098561401673,0.006504016903185338,0.5360047026550406,0.5052730067067902,0.021689181592272067,0.5219480873071626,0.4648280591750759,0.06275105319878514
minute_slot,181,60,19370,0.01828451523926453,0.011902581502759588,-0.0011753910890472704,0.08819928028698694,0.1316370125883985,-0.000367428454939852,0.0005716082300943881,0.0008079626341074184,0.018288226681193655,0.5446848056172234,0.5389560882146872,0.09520955070194455,0.5651918317603943,0.49000980948939027,0.21250451752800867
minute_slot,181,120,19087,0.024581297177508885,0.017304921052366907,-0.00046100884335194606,0.08724217397149699,0.10929418295810789,-0.0004014775024503342,0.0016629136765825146,5.953134090161195e-05,0.02466615707328424,0.5432344617964574,0.5426856090548282,0.0860640564105203,0.5602605360585285,0.4956503511162352,0.43653705062362436
minute_slot,181,240,18836,0.02671267869308911,0.019301491213470946,-0.0019501371108109696,0.10215424372796696,0.14258603965609914,-0.0008235554322139549,0.003318954015661612,0.0011265816785970147,0.026775074896299367,0.561344805608668,0.5620973853368926,0.12461884238762766,0.5809295683238052,0.5087104312725728,0.4578818780539622
minute_slot,181,480,17722,0.040086901424253585,0.028499480138804236,-0.0026405443300611814,0.12034069348575874,0.15505132781340186,0.0008197298854949284,0.005866920279615316,0.00346027421555611,0.040279567322582074,0.5722266109919874,0.5672873054887928,0.1397789244839142,0.586928923911004,0.5184516420268592,0.6363277282473762
minute_slot,186,5,20427,0.003629765639002691,0.002248471445060701,-0.00026912650091301773,0.0074739753553876385,0.045850411385396056,-0.00015577221335641314,4.5544011596130424e-05,0.00011335428755660456,0.0036198286707326516,0.5305862153544273,0.5000060242533056,0.0006070867955092009,0.5161278826366082,0.4694137846455727,9.811135638950208e-05
minute_slot,186,15,20410,0.005113528523690136,0.002992555673699658,-0.0010182032486895478,-0.003993016538538979,0.03369231146328562,-0.0003149640782808709,0.0001897122988566208,0.0007032391704086769,0.005006781384583949,0.49010945859716293,0.49994799689817015,-0.004284932148005074,0.5120930783794337,0.5098414568301183,0.00014725371815638345
minute_slot,186,30,20405,0.006654687014134124,0.004079470497141865,-0.0005774950135318594,0.0045130683075666235,0.04680742445379424,-0.0004095153259681387,0.0003020411408884201,0.0001679796875637207,0.006624061356798728,0.5552777369220964,0.4996599459157593,-0.006516334311492933,0.5062812618472238,0.4440849144482032,0.0026964749718095798
minute_slot,186,60,19282,0.019937140557881025,0.013155399261833426,-0.001305508463406919,0.04990600428020907,0.0650401177350347,-0.0006138487253818081,0.0005729735264266963,0.000691659738025111,0.019914714105799335,0.5260619262486386,0.503496903059027,0.017738243479146654,0.5263562638026422,0.47544214511695454,0.04040246875162077
minute_slot,186,120,19024,0.024602476131862287,0.01734766809304363,-0.0026086755843644513,0.03921076267468642,0.07043428480384312,-0.0013315768378939826,0.0015082548207187478,0.0012770987464704687,0.024476455571695067,0.5109650276097818,0.5235274323671879,0.06681049693379298,0.5400367707149655,0.5176439652905601,0.14483302655798055
minute_slot,186,240,18778,0.027253634096790803,0.019858993512860735,-0.0039022673813488566,0.05337485549017001,0.06833325850460156,-0.002760305445430519,0.0030169519580904927,0.0011419619359183378,0.026965074071589164,0.5096138482023969,0.518245923281208,0.05102551429924302,0.5358603714588286,0.5123302263648468,0.1504127829560586
minute_slot,186,480,17672,0.04134664823182826,0.02947136172489626,-0.007056847630169957,0.026661972556660654,0.04743388780364049,-0.003542051924810601,0.005230864147737763,0.003514795705359356,0.04054248153296763,0.5120253522720842,0.5203460622331066,0.04604681793999851,0.5263687005828669,0.5176843415765944,0.26546318827457416
minute_slot,191,5,20438,0.0027298026167188044,0.0015646756187435657,-0.0003516834651382052,-0.025191377581018217,0.007423867884988382,-0.00014302582358836173,4.383097057547611e-05,0.00020865764154984342,0.002705595143227693,0.492156862745098,0.5001369102034525,0.0054245308700627635,0.5037350657147345,0.5079901960784313,0.0006372549019607843
minute_slot,191,15,20442,0.005183375797615645,0.0030957313112880275,-0.0012927058872149204,-0.05503592662020376,-0.020838442515072098,-0.00022627180317815853,0.00015857045424553677,0.0010664340840367617,0.005008366481289156,0.42565483476132193,0.4996221446831624,-0.0052491839168604905,0.5078705179428611,0.5747368421052632,0.005091799265605875
minute_slot,191,30,20416,0.006187673275121774,0.003803065715948062,-0.0005756294881667191,-0.007919799767617749,0.031241787461095943,-0.0002915363518490535,0.00024274734654224382,0.0002840931363176656,0.0061541337494195785,0.5082055552833978,0.5014319616926087,0.008668527836837844,0.5207321078839433,0.49282320090138637,0.028070347327683338
minute_slot,191,60,19247,0.020282870069399734,0.013536617374245285,-0.001448659788346607,0.03231702645470718,0.04120139226903308,-0.0003454215158144916,0.0004493582891599586,0.0011032382725321155,0.02024060634666126,0.5158742530527409,0.5149774865602575,0.03947725947892054,0.5191412514222101,0.49862301896596517,0.1743309950636529
minute_slot,191,120,19016,0.024457016388918416,0.01722702856497514,-0.001937790754365105,0.05865763235457835,0.06999447757776742,-0.0004268081800540375,0.0012269816931375199,0.0015109825743110676,0.02442131091855495,0.5181736889169428,0.5227387887090067,0.04609345150575736,0.5389835837531352,0.5263268633948767,0.414496870233023
minute_slot,191,240,18780,0.02678961095188966,0.01952210368515943,-0.0020117344381980905,0.05174263211007604,0.050910221699896036,-0.0008733693829041343,0.002570540633172606,0.0011383650552939562,0.026723346722219186,0.5102779848759186,0.5117860381499928,0.02381248568353763,0.5263289831304973,0.5104910001065076,0.42837362871445306
minute_slot,191,480,17675,0.04047486231261974,0.029019894721398345,-0.002942654847227661,0.03249431702043407,0.032068277955226966,0.00025907150776977776,0.00470404173642256,0.003201726354997439,0.04024587917329379,0.4923903818953324,0.4904628445658761,-0.019361380448164402,0.5152823059343739,0.5111173974540311,0.5864780763790665
minute_slot,196,5,20435,0.0026467674029406712,0.0015722170147258218,-0.0005306766389446244,-0.030589540906195346,-0.01812877040607245,-0.00014655415010276926,4.671531213243438e-05,0.0003841224888418551,0.0025911719550358626,0.4374724034734828,0.5001178132914053,0.0036432808394861256,0.5006242666504105,0.5627728989844478,0.0010302703233086396
minute_slot,196,15,20435,0.004845252035022366,0.0028367104284380755,-0.0004985821331047539,-0.04739323277511094,-0.02997234965555668,-0.0002406015893548415,0.00017947592446458554,0.0002579805437499124,0.004807690052894583,0.5192458374142997,0.49833243322380943,-0.01647513523646482,0.47520861859386015,0.47864838393731635,0.010333006856023506
minute_slot,196,30,20405,0.006292752191963459,0.003798198070797804,-0.00035739715095933853,0.045325192768759175,0.0776632416757763,-0.00030100061347949095,0.000291131403601603,5.6396537479847596e-05,0.006289055213789424,0.5166919947056228,0.5115205553258558,0.04648345765030309,0.5354152925464489,0.4940438256777293,0.06573851659395068
minute_slot,196,60,19226,0.02104650420441169,0.014242016825600324,-0.0009431902587614993,0.04570143270611008,0.06869291276652885,-0.0003684859267787842,0.0005776936482931991,0.0005747043319827152,0.02104383938843272,0.5300145651269247,0.5215505002263098,0.052531838339782325,0.5386698768734282,0.4851747815230961,0.21389929255097795
minute_slot,196,120,19022,0.024781912915873866,0.017542403366429458,-0.0015496740607642689,0.052593348421755066,0.07109502798730594,-0.00041644604131651613,0.001694458503503634,0.0011332280194477529,0.02476458016691844,0.525139370989797,0.5279682868911351,0.05645556602386791,0.5452355199576142,0.5197749027032713,0.4295782055327653
minute_slot,196,240,18790,0.02680646605458753,0.01946795479178645,-0.002078667920242283,0.0731865350920304,0.11093339896671917,-0.0008477775167754121,0.0033685416932275965,0.001230890403466871,0.02676029184791511,0.5520655877342419,0.5530908216247545,0.1066515100842275,0.5659157790303705,0.5104344122657581,0.4519804088586031
minute_slot,196,480,17685,0.0400918106514264,0.028518170516114293,-0.002632017720396092,0.1134934499776525,0.1463403354738138,0.0007685274951435638,0.005966902547754581,0.003400545215539656,0.04024082961634056,0.5673887223573327,0.5640147343048427,0.1325013235083885,0.5832197096544967,0.5132062666138794,0.6294327243934167
minute_slot,20,5,20943,0.005794510197922942,0.003944100483574936,-3.151975665880246e-05,-0.014617894918663363,0.023693247211287204,-0.0001496323428299797,4.375953128593161e-05,-0.00011811258617117724,0.005793619594611191,0.531276859898768,0.4998712421518628,-0.008317454763645081,0.5061169386440995,0.4685798873078025,0.00023875465571578645
minute_slot,20,15,20874,0.008833673503838603,0.0060405879531177055,-9.464784874827204e-05,-0.001707235086337739,0.025720483126517566,-0.0002637502841573478,0.00017657467407535698,-0.00016910243540907576,0.00883109995370637,0.5256803372939823,0.4996102725057834,-0.013642769127473515,0.5112468507588741,0.47388846301264853,0.000814488309697202
minute_slot,20,30,20801,0.011749759010927036,0.00817056843791183,0.0002867152545599917,0.01852332914262778,0.04896641811487322,-0.00033551492546176086,0.00027675007891400015,-0.0006222301800217525,0.0117481270928621,0.5170921678926872,0.4887962931073387,-0.08635000303518689,0.5257619670814797,0.4707437857589307,0.017068128275397856
minute_slot,20,60,20693,0.01390398443035808,0.009556572179004968,-0.001004518478258666,0.005163457595152383,0.056233154530786526,-0.00045303898744344923,0.0005085690767908744,0.0005514794908152167,0.013860948025397514,0.5031416143064282,0.5006574441059909,0.0023511241789763355,0.5302962763759658,0.4970033832769454,0.08550024166263896
minute_slot,20,120,20547,0.017102194602714803,0.011830733859511822,-0.0009472669962666612,0.02693660695358332,0.06479885379837201,-0.0007713448629109576,0.0013570644393794417,0.00017592213335570356,0.01705852456866666,0.5269665109034268,0.513521576387126,0.029800513499968782,0.5231547570040265,0.4681658878504673,0.28796728971962615
minute_slot,20,240,19591,0.03015692763123999,0.020474482157788562,-0.004380142957084,0.026955985293904246,0.07689857877854038,-0.0017666467965711634,0.002680595758628806,0.002613496160512837,0.029788823504403053,0.5192690521157675,0.5294042018400438,0.06556591152167102,0.5506460706074217,0.5226889898422745,0.27798478893369405
minute_slot,20,480,18440,0.04416482057440288,0.029973620372421662,-0.007515140372371957,0.021319925581159263,0.07548822689467126,-0.0014885834657665143,0.004595252958021334,0.006026556906605442,0.04337553149620861,0.5302603036876355,0.5329854420641497,0.0659072681761089,0.5542702686708486,0.5390455531453362,0.46767895878524945
minute_slot,201,5,20458,0.0032057266907562633,0.0018351085206028774,-0.0006364781715110285,-0.06436598481375895,-0.014038977459816481,-0.00015572680356132842,4.555870090958304e-05,0.0004807513679497001,0.0031386455417919544,0.46552146038271425,0.49999321817234854,-0.0006838865444510604,0.4985509222168939,0.5344785396172858,9.788087897029315e-05
minute_slot,201,15,20431,0.004686149534304667,0.002748070870177266,0.00019378349531748624,-0.003598717422804,0.041792462996622336,-0.00031387597274149437,0.00018984937399128178,-0.0005076594680589806,0.0046776074027151575,0.5985798237022527,0.5000810711362442,0.006557899555220292,0.4999386053065854,0.40146914789422133,0.00014691478942213516
minute_slot,201,30,20395,0.0059133799345946125,0.0035531832870547273,-0.0004829899898919324,0.010434174032231272,0.030336127950399524,-0.0004095337835447504,0.0003027321507749869,7.345620634718196e-05,0.0058890016174461815,0.5051733437944392,0.5008147750048619,0.013930257918345453,0.5188468704711809,0.49561123915068894,0.0034325503849360075
minute_slot,201,60,19193,0.021692425429691433,0.014903737769964561,-0.0014128139036010097,0.04848075965482126,0.06041134432141819,-0.0006103589518780908,0.0005751729900254916,0.000802454951722919,0.021666628583038847,0.503959983326386,0.5082837690843877,0.04032999118307178,0.5344282675844408,0.5047415589829095,0.04413297207169654
minute_slot,201,120,18994,0.02470300211976525,0.017608154592650575,-0.0021517954253745144,0.04923324446935953,0.07480254024313149,-0.0013206071964255786,0.001525328714147177,0.0008311882289489358,0.024637000350711723,0.5105845181674565,0.5216667884893275,0.05990838244370356,0.5420783279773741,0.5160084254870985,0.1545550289626119
minute_slot,201,240,18772,0.026844778876504462,0.019579081607513933,-0.0039044782940546954,0.050681210370646296,0.07241256848191037,-0.002730820040307735,0.0030457935596117035,0.0011736582537469605,0.026538908695238977,0.5145719004741861,0.5203048785377282,0.05525220514821665,0.540665019394115,0.5084447759603602,0.16090361766743033
minute_slot,201,480,17667,0.041020037256897963,0.029314968673209447,-0.006856056247195786,0.02556211921474558,0.044375936092359236,-0.003475082234011427,0.005292880008461993,0.0033809740131843587,0.04023070439628523,0.5077846345467927,0.5144842360620261,0.032391659061619935,0.5207819704755643,0.5149181905678537,0.2758874483383344
minute_slot,206,5,20469,0.002921397532413469,0.001849720749905446,0.00045185563396378764,0.05199119464139301,0.08126832527520292,-0.00014299333931990985,4.374093708369627e-05,-0.0005948489732836975,0.002888185079586593,0.6294157941090126,0.49998054629693883,-0.0007181271154372356,0.5098983726233118,0.37038849202465995,0.0006849985321460025
minute_slot,206,15,20456,0.004318821718535906,0.0026203951831494142,0.0005268145685495411,0.050583308599841746,0.09058322324297152,-0.00022825162655179464,0.00015881792072795862,-0.0007550661951013358,0.004291668540493218,0.6251528042638502,0.501344269721853,0.018751731711042437,0.5279662246958953,0.37489609310058186,0.004840839078773654
minute_slot,206,60,19184,0.0224040632717153,0.015596706321748444,-0.00044017636060763546,0.06082199772169556,0.06379674539449953,-0.00035414062943340613,0.0004459738822861733,8.603573117422932e-05,0.02242244013338004,0.5250482197779284,0.5260138808468827,0.07038141020447523,0.5376069517978346,0.5014335609654381,0.163269561590992
minute_slot,206,120,19013,0.025144062328571092,0.018056604388355896,-0.0003641100364947602,0.10046245953303352,0.11249101993859961,-0.0004598873948571786,0.0012188960472067833,-9.577735836241846e-05,0.025234613327357637,0.5422979797979798,0.5434977123565234,0.08909784812762492,0.5607980905406944,0.50552398989899,0.39188762626262624
minute_slot,206,240,18822,0.026421785410261404,0.019250206777743025,-0.0019913639230893262,0.08365638704619574,0.08456142371878639,-0.0009371224068173108,0.002547057109809965,0.0010542415162720156,0.02643717178629857,0.5253174645342968,0.5265112335201182,0.0539258305671109,0.5454992327752556,0.5065086871048297,0.40863928590404336
minute_slot,206,480,17712,0.04018609021687155,0.028859749168291395,-0.0032052204390856974,0.054194070486103994,0.05346193815240205,0.00017887030834389003,0.004640924257700825,0.0033840907474295876,0.0400406232638567,0.5032746160794941,0.5013381811751598,0.002708372408563847,0.5264808979394524,0.5124774164408311,0.5776309846431797
minute_slot,211,5,20465,0.0025966372952929946,0.0015530581927470967,0.00024285541360550867,0.05939258745257646,0.08061957022870957,-0.0001465936253505645,4.6641540654793785e-05,-0.00038944903895607317,0.0025876064683731967,0.6049080954243253,0.5004186602751225,0.013098770216342747,0.5137076298425715,0.39528744622604617,0.0009777082518576457
minute_slot,211,15,20438,0.004352847064991749,0.0025952778080194218,-4.3854747220362297e-05,0.11703288524574827,0.14886865860568305,-0.00024092448125148904,0.0001798154538870374,-0.00019706973403112675,0.004370005530491986,0.5238817656846433,0.5023055720584589,0.021975800814436952,0.5714634281328187,0.4779289419594793,0.011108936086913967
minute_slot,211,30,19343,0.01731434754314676,0.011153040938703491,-0.0005739638157711761,0.08868314293816648,0.1141366146557411,-0.0002943885346054169,0.000291780388634022,0.00027957528116575925,0.017328266881652687,0.5246342346068346,0.5115005189941145,0.04468881806616392,0.5538000695559122,0.4846714573747609,0.07124024194799153
minute_slot,211,60,19151,0.022707626972413103,0.015924068730437616,-0.0010147947372938493,0.08997018113233543,0.1140354047346594,-0.00036713939277818676,0.0005796996836040415,0.0006476553445156625,0.022729747772258883,0.5270249099169669,0.5368771601078155,0.08984668318241762,0.5765888560962164,0.5171549428168573,0.2141103974097864
minute_slot,211,120,18972,0.024987724323391178,0.01797127571503623,-0.0012543738704494667,0.07193106619500059,0.09095151433393957,-0.0004214710344895798,0.0017097838922118024,0.0008329028359598869,0.025020871584797977,0.5320786546470557,0.5350610883126068,0.07082326215357457,0.5578623644597497,0.5200590437028837,0.4270652116611313
minute_slot,211,240,18806,0.026516449382467,0.019358850467278848,-0.0018667149030479322,0.09050258241030065,0.12007451518912154,-0.0008472672176054005,0.00337914748633248,0.0010194476854425319,0.026541529157690053,0.547354427014092,0.5478955956009721,0.09633659203435867,0.5654314750017863,0.505025259239564,0.44663653283701144
minute_slot,211,480,17701,0.03988613538329933,0.028464622893861376,-0.002429511229225885,0.12106680871956085,0.14997403720834004,0.0007806823261522921,0.005970043105122491,0.003210193555378177,0.04009131809201094,0.56954802259887,0.5659979887170818,0.1365710685643651,0.584514739183796,0.513954802259887,0.6290395480225989
