dimension,group,horizon,rows,rmse,mae,bias,pearson,rank_ic,prediction_mean,prediction_std,target_mean,target_std,accuracy,balanced_accuracy,mcc,auc,target_up_rate,prediction_up_rate
minute_slot,151,240,18921,0.027297493562871703,0.019380962228015695,-0.001968546630304933,0.07104600139569188,0.10445671971956506,-0.0007474031042907923,0.0031716620344578506,0.001221143526014141,0.027267325590249036,0.5469832372693142,0.5472407340027066,0.09493603057101677,0.5595245370930148,0.502617524192269,0.4510602294960605
minute_slot,151,480,17819,0.04077666600698477,0.02866980890782798,-0.0028673490069430598,0.07487292410032025,0.11212930446596447,0.0010124269877646937,0.005460889233892252,0.0038797759947077535,0.04071843322418257,0.5619913565695683,0.5574956665009803,0.11913678470419826,0.5667833704655957,0.5173149239490374,0.6318123140820565
minute_slot,156,5,20497,0.003310783918374656,0.0020870048179040474,-0.00018537158001572453,-0.007789249498039552,0.017330196845935363,-0.0001554577653937834,4.535374943850165e-05,2.9913814621941134e-05,0.003304925944024665,0.5260890846793931,0.5001032631144156,0.010423128716887504,0.5008722735020736,0.47400881057268723,9.78952520802741e-05
minute_slot,156,15,20464,0.006078158219708742,0.0037709670036821523,-0.0008176768915383064,-0.011905363310190889,0.009287975725883368,-0.00031311699269474656,0.00019001552664317696,0.0005045598988435599,0.006017647352090668,0.49272878617245264,0.5002894076789504,0.01688528065700072,0.49978316726052585,0.507565000244822,0.00029378641727464136
minute_slot,156,30,20423,0.007708226756732201,0.0047168714137614315,-0.00038147217492641493,0.015955665293134205,0.05279073886135174,-0.0004077491862930533,0.00030249545130019856,-2.6277011366638373e-05,0.0076976646471991605,0.5060063741113018,0.5017553628607437,0.0260533600276014,0.538504347173796,0.4957097327776416,0.004559941162049522
minute_slot,156,60,20412,0.00899436072233421,0.005658661412411829,-0.000742607777018016,0.013466956220124286,0.04344583380739675,-0.0006058549629615717,0.00057227313258015,0.00013675281405644426,0.008953075486734767,0.5377150419056022,0.5028404716967199,0.013401024334095865,0.5108989884082517,0.4615007596922021,0.046855854531196395
minute_slot,156,120,19195,0.024201593696227455,0.016711324511329628,-0.0024679999159543365,0.02592917279116842,0.04623067765327338,-0.0013228171998608854,0.001520577024649568,0.0011451827160934508,0.024066818213053814,0.5096915381408921,0.5219511117369606,0.06150663540816466,0.5326093093853909,0.5174551896623594,0.14959358065860776
minute_slot,156,240,18894,0.027446797373938844,0.01953665756053374,-0.004001188493303871,0.03120013411954553,0.05665853958563744,-0.002732070010127269,0.0030257817416991678,0.0012691184831766023,0.02707904364577425,0.5122855327261173,0.5173180697813186,0.048049627058172714,0.5300205665503175,0.507254818894302,0.15341029442914636
minute_slot,156,480,17786,0.04143999698607341,0.02917726553793236,-0.007473448414193338,0.007483773971623395,0.03045143762552723,-0.003520759921456542,0.005269870389712609,0.003952688492736796,0.04045788654050316,0.5044710646195377,0.5133923158103203,0.030132835823015958,0.5156408371726575,0.5193746133513301,0.27028851020752487
minute_slot,161,5,20494,0.003485359418929511,0.002146327680168384,-0.0004211932252905364,-0.0023722823386136682,0.015195163782618051,-0.0001433208777508516,4.4088160250839686e-05,0.0002778723475396848,0.0034594304646239672,0.49471313882905815,0.4998949715169196,-0.0040131138527489596,0.505352234625732,0.5051889563344429,0.0006853338554924614
minute_slot,161,15,20467,0.005883232102854584,0.0035871503793783,-0.0005596879985245292,0.06224838062818367,0.08333399690838283,-0.0002278078429721477,0.00016140755088155497,0.0003318801555523816,0.00586438061466297,0.46335616438356164,0.501692109032527,0.021725409336782117,0.5572648402226282,0.5387964774951076,0.006066536203522505
minute_slot,161,30,20418,0.0069951614688146995,0.0044882051588923935,-0.00034407218459547504,0.07145660756406105,0.11400391803455168,-0.0002937722442603659,0.0002500336045513405,5.02999403351091e-05,0.007000108364846984,0.5084845512506131,0.5051701150906353,0.027361569906828635,0.5625157024696059,0.4964198136341344,0.037076998528690536
minute_slot,161,60,20408,0.008848425433594247,0.005717452098057837,-0.0006829399119706417,0.038252391585340065,0.0706040107011724,-0.0003462086736892987,0.00045470750975262325,0.000336731238281343,0.008827715400379145,0.5113942661112473,0.5104384963047796,0.02782683468967578,0.5390419511028404,0.49855427591276646,0.16941925998529772
minute_slot,161,120,19166,0.02398493891604223,0.01659124015210529,-0.0017995002694024672,0.0852276275741439,0.10165410179046197,-0.00043204229417904066,0.0012785734705245539,0.0013674579752234264,0.02399235768983233,0.5336673974318823,0.5378300320013029,0.07682256908018287,0.5552281848932323,0.5228103142290427,0.410481261091972
minute_slot,161,240,18881,0.026735899603900402,0.019158165717414622,-0.0020715687404148416,0.04854475146583294,0.04756768044455676,-0.0008861402398894317,0.00265331015920373,0.00118542850052541,0.026652255534401436,0.5086092715231788,0.5095708788936002,0.019356651741461058,0.5189589986682335,0.5064370860927152,0.42543046357615893
minute_slot,161,480,17774,0.0405837307225193,0.02878731961555273,-0.0037851329953735957,0.026892482651981377,0.023482010753699822,0.00024217506969528683,0.004886052524610315,0.004027308065068882,0.040241941880467,0.49243234119169527,0.48925744708713037,-0.02172909913204822,0.5128685960393248,0.5203961064536095,0.5773926742812131
minute_slot,166,5,20477,0.003273613908881507,0.001981693251752347,-0.00035002216972720654,0.022717622700258948,0.055879351531154246,-0.00014690913868780703,4.6068097558743866e-05,0.00020311303103939948,0.0032555682323127805,0.4988491111219942,0.4998514056953107,-0.005151988980830895,0.5260327608780557,0.5010039668935795,0.0008325579117488614
minute_slot,166,15,20466,0.005032291897262734,0.003227100073643883,-7.558555974814126e-05,-0.0013360223026428531,0.011947194939732292,-0.00024061163667586912,0.000178559966507743,-0.00016502607692772786,0.005028316397112798,0.5232455711069786,0.4973511230456704,-0.027560368586946396,0.506650469014502,0.4736223940491338,0.009298228442791425
minute_slot,166,30,20417,0.006551540858845149,0.004230160489441169,-0.000298521294812303,0.04640536882323614,0.09696488512307895,-0.00030202378030858197,0.00028805081139353296,-3.502485496278989e-06,0.006551775019773823,0.5267984112195361,0.5027991754758396,0.01148175980181999,0.547878806980717,0.4725150787034767,0.06325699995096357
minute_slot,166,60,20392,0.008496843143888882,0.005470432444719609,-0.0004196631643966059,0.07348478259039147,0.09959302636400459,-0.0003849816959198166,0.000566768114020247,3.468146847678926e-05,0.008509277470779298,0.5214086026779146,0.5077094061973411,0.019386663178715027,0.5457602927693638,0.47741429202020697,0.19638040119672373
minute_slot,166,120,19133,0.024103166163316175,0.01681548132724467,-0.0009608254588930246,0.0771738753758115,0.09360097336231847,-0.00039490044147439123,0.0016350302228949906,0.0005659250174186334,0.024154956691579427,0.5385017512677087,0.5390636586347666,0.07886048239888441,0.5564436761782084,0.5041037168696744,0.4318573893041978
minute_slot,166,240,18875,0.026383834001443153,0.01886978017127309,-0.0020272825619441267,0.07723911491818651,0.11534868001807877,-0.0008211557727017199,0.003250839524794899,0.0012061267892424065,0.02635649201417808,0.5508797964808141,0.5518428949430578,0.10422417189352737,0.5663138157131695,0.5091689633241467,0.4484312062751749
minute_slot,166,480,17764,0.039948036080187835,0.028164160444853488,-0.003015655289402602,0.08717796961527247,0.12559580745758717,0.0008448482968572794,0.005690867970962696,0.0038605035862598813,0.039924681121214445,0.5643898868179514,0.5601296265150099,0.1243858934522684,0.5716211344198006,0.5168083788501605,0.6287516188974605
minute_slot,171,5,20476,0.0030938113977935743,0.0019034565971193743,-1.6265975125352777e-05,0.02167618141152737,0.021282097092686487,-0.00015589223396704575,4.5360516335681763e-05,-0.00013962625884169296,0.0030944194831930855,0.5262332827119972,0.5000051546946485,0.000520072710634576,0.5079362949433303,0.47376671728800274,9.797677950325773e-05
minute_slot,171,15,20423,0.0050280783684074236,0.0031952238979642226,0.00019423342836927962,0.03372846665758424,0.06633444595770263,-0.0003162346316714441,0.00019119675277446703,-0.0005104680600407237,0.0050271390488065585,0.5580300206023742,0.5000670194304642,0.005487799634469961,0.5257584759042977,0.44201903266947906,0.00014715981555969782
minute_slot,171,30,20403,0.006308718362119843,0.003949128103203037,-0.0005972218626290202,0.037872995464198395,0.07450477367058111,-0.00041297872085709097,0.00030442553734281156,0.0001842431417719292,0.006284544048751676,0.5122645211930926,0.499646762579207,-0.005993763927922851,0.531641675813926,0.48729395604395603,0.0034831240188383044
minute_slot,171,60,20375,0.008089081417933864,0.005199367973136288,-0.0008482026886118028,0.0358530579285772,0.053360939276342625,-0.0006173343825713943,0.000577545636399484,0.00023086830604040852,0.008044462767558911,0.4988711102385393,0.4999926475083283,-3.6246197218780794e-05,0.5306119015312687,0.5012270540885442,0.042995975262589574
minute_slot,171,120,19105,0.02435282367665421,0.017183614188934524,-0.0012094662682636734,0.042880335096904476,0.06858363908618037,-0.0013546896414264955,0.0015317882192188753,-0.0001452233731628221,0.024340261890387817,0.5249738219895288,0.518929557187631,0.05366956540848101,0.5302813469489004,0.4914659685863874,0.14554973821989528
minute_slot,171,240,18837,0.026692441110792706,0.019221123287066596,-0.003984415184257384,0.05248094782713544,0.07298217395179882,-0.0028045470087461007,0.00305233282722445,0.0011798681755112836,0.026376973505233738,0.5146028037383178,0.5192587478084459,0.05399988867341167,0.5376767077820401,0.5066376380628717,0.14953271028037382
minute_slot,171,480,17723,0.0407912846436885,0.028863034569682516,-0.00723795812347785,0.026188134449867305,0.04827721461499951,-0.003638878019255659,0.005306793239610467,0.0035990801042221914,0.03993091043715009,0.5119625324455479,0.5202508348096047,0.045839458374197915,0.52784393191036,0.5176052364292969,0.26531994131587855
minute_slot,176,5,20479,0.0028556289526882293,0.001835739765165263,7.90494019430354e-05,0.08318988315575664,0.12037604174159869,-0.00014355470437366871,4.384491342312388e-05,-0.0002226041063167041,0.0028578476625592424,0.5549248911288349,0.5002631469262853,0.010797579518412885,0.5478221557925184,0.4452708323139404,0.0005871703283260752
minute_slot,176,15,20430,0.00503588633699029,0.003253851076956634,3.180585209934568e-05,0.0333523594865525,0.08735258070905759,-0.00022809965315846316,0.00016104344778313873,-0.00025990550525780884,0.005038584212836242,0.5428921568627451,0.5011942838556288,0.016323887174060987,0.5472739214949797,0.45784313725490194,0.005343137254901961
minute_slot,176,30,20442,0.006968066708768761,0.004332705288790131,-0.0010963776949069763,-0.016862078929549263,0.03804041745254172,-0.00029545174770299074,0.00024689436758061595,0.0008009259472039856,0.0068726798814526075,0.46947966126584756,0.4994253598879664,-0.0032994426172062667,0.5305855089142598,0.5319398893729502,0.031181164031523816
minute_slot,176,120,19106,0.02439157515703286,0.017225004066601744,-0.0003614805241793103,0.08541167945687757,0.09223689436559007,-0.00044147656681030225,0.001251428759216412,-7.99960426309919e-05,0.024463890168698536,0.5273269814679091,0.5260472464853047,0.052908887064811415,0.5404806030516809,0.49267092451052247,0.4123128468223223
minute_slot,176,240,18852,0.02674370169274419,0.019398628566786206,-0.002041068201201145,0.04955528438924849,0.04378204805929228,-0.0009017559179414515,0.002607626332000988,0.0011393122832596937,0.026667431927775154,0.5112207544166799,0.5123764858789974,0.025004721508601144,0.525327191134065,0.5080906148867314,0.42877606239057775
minute_slot,176,480,17734,0.04037559996893055,0.028906294541551723,-0.0032822802591483736,0.03357567595945278,0.031408631975584266,0.00020553243019966487,0.004794751459229488,0.0034878126893480386,0.04011661221246488,0.495093062605753,0.49225465987021677,-0.015689346272597732,0.518592858723349,0.5174280879864637,0.5811618725324309
minute_slot,181,5,20446,0.002774523834882122,0.0016724798785738995,-2.4953771023218404e-06,0.03523440018371725,0.07198558136269925,-0.00014691467414589207,4.621231634944989e-05,-0.00014441929704357026,0.0027757665720709616,0.5438630902760752,0.5003375836115742,0.010485210740875507,0.5309633499009793,0.4563820918942775,0.0010297651154808022
minute_slot,181,15,20432,0.0048909046621093185,0.003107831293182829,-0.0004117663253827189,0.06080620501733208,0.11792334469432969,-0.0002408754378947241,0.00017890056608153886,0.0001708908874879948,0.0048811462069449215,0.5249276925339478,0.502113758873037,0.021755223594291523,0.5496086543329225,0.4767390558360704,0.009510270111279964
minute_slot,181,30,20429,0.00654471427736585,0.004029712801095262,-0.0007164716967785216,0.017556024376438644,0.06910759971596904,-0.0003026207111645048,0.00028955726591570067,0.00041385098561401673,0.006504016903185338,0.5362986185950818,0.5056722742677117,0.023081074880478777,0.5222427847926047,0.4648280591750759,0.0642206328989909
minute_slot,181,60,19370,0.018284842254744842,0.011902653484709778,-0.0011779554183654053,0.08798243354739249,0.13140302494780154,-0.00036999278425798687,0.0005709383853874269,0.0008079626341074184,0.018288226681193655,0.5437038566781971,0.537905605056433,0.09320101790289566,0.5650655412532741,0.49000980948939027,0.20904538179565285
minute_slot,181,120,19087,0.02458355679575215,0.01730679083582485,-0.0004624069638703948,0.08589470886550142,0.10822243684764424,-0.0004028756229687829,0.001663722964536811,5.953134090161195e-05,0.02466615707328424,0.5426055968975998,0.5420302529255208,0.08481083738936733,0.5597547617001059,0.4956503511162352,0.43349753694581283
minute_slot,181,240,18836,0.026715548053641663,0.01930415918288209,-0.001960913697560399,0.10148312443462963,0.14180402778423373,-0.0008343320189633843,0.003312167526985342,0.0011265816785970147,0.026775074896299367,0.5614510303802847,0.5622980478912825,0.12514403037615113,0.580485414209365,0.5087104312725728,0.4524644147015084
minute_slot,181,480,17722,0.040097177130023434,0.02850748429863883,-0.002674626570696754,0.11903740676921408,0.15351304787211123,0.0007856476448593558,0.005879354610041253,0.00346027421555611,0.040279567322582074,0.5722266109919874,0.5674207571873892,0.13976305562591534,0.5860534723509608,0.5184516420268592,0.6327163976977768
minute_slot,186,5,20427,0.0036297832077834256,0.0022484966416034314,-0.0002691351746151443,0.007042268206420713,0.0455387588047207,-0.00015578088705853974,4.505247722357563e-05,0.00011335428755660456,0.0036198286707326516,0.5305862153544273,0.5000060242533056,0.0006070867955092009,0.516071277844321,0.4694137846455727,9.811135638950208e-05
minute_slot,186,15,20410,0.005113943675399815,0.0029928777999968796,-0.001019837232612229,-0.004521232696275265,0.03332573718991871,-0.00031659806220355206,0.000189505880418727,0.0007032391704086769,0.005006781384583949,0.49010945859716293,0.49994799689817015,-0.004284932148005074,0.5117756222917341,0.5098414568301183,0.00014725371815638345
minute_slot,186,30,20405,0.006654956172168019,0.004079389482777329,-0.0005806520978193811,0.004391320019985481,0.047082559065847046,-0.00041267241025566044,0.00030101128438312063,0.0001679796875637207,0.006624061356798728,0.5552287101044271,0.49960474609239874,-0.007643729756742258,0.5065201511436299,0.4440849144482032,0.002647448154140315
minute_slot,186,60,19282,0.01993783542305569,0.0131556887481908,-0.001310220424165806,0.04934151623439319,0.06421571635149288,-0.0006185606861406949,0.0005699331438953221,0.000691659738025111,0.019914714105799335,0.5254395518904621,0.5027249193383279,0.014345051730721857,0.5259964408362752,0.47544214511695454,0.037394326020434625
minute_slot,186,120,19024,0.02460409590206116,0.017348954352288247,-0.002618494398193904,0.03875725344399304,0.06980144867299161,-0.001341395651723435,0.0015036745199238203,0.0012770987464704687,0.024476455571695067,0.5103339468840389,0.5230033350909763,0.06590370824105049,0.5397342341486148,0.5176439652905601,0.1417828030502235
minute_slot,186,240,18778,0.027257689976958318,0.019862386043170692,-0.00392222704737426,0.052778054713378576,0.06759076634464933,-0.0027802651114559227,0.0030068227017852832,0.0011419619359183378,0.026965074071589164,0.5095073235685752,0.5182418470506553,0.051607542534630096,0.53552553012457,0.5123302263648468,0.14625832223701732
minute_slot,186,480,17672,0.04136541978094547,0.02948642093561399,-0.007121039899098719,0.025066717306617577,0.04573155973080396,-0.0036062441937393633,0.005226817245965256,0.003514795705359356,0.04054248153296763,0.511346273555543,0.5198585185865803,0.045243474739232487,0.5253905094684251,0.5176843415765944,0.2600305585422443
minute_slot,191,5,20438,0.0027298375936926082,0.001564727087516703,-0.0003520641958864295,-0.02510383666108222,0.007322161787061832,-0.00014340655433658608,4.3579174489509265e-05,0.00020865764154984342,0.002705595143227693,0.492156862745098,0.5001369102034525,0.0054245308700627635,0.5036428276267514,0.5079901960784313,0.0006372549019607843
minute_slot,191,15,20442,0.005183791092854044,0.003096069644946009,-0.0012940719094796387,-0.05527650622756713,-0.021149990088491184,-0.00022763782544287685,0.00015901774245126246,0.0010664340840367617,0.005008366481289156,0.4256058751529988,0.4995645807872379,-0.0060201393817012295,0.5077747693584994,0.5747368421052632,0.005140758873929009
minute_slot,191,30,20416,0.006188002206486835,0.003803199747669068,-0.0005781706755725756,-0.008152148615020035,0.03152676625028762,-0.00029407753925491,0.00024350513762974363,0.0002840931363176656,0.0061541337494195785,0.5083525204526527,0.5015993529790062,0.009452680347697376,0.5210318740507789,0.49282320090138637,0.029491010630480576
minute_slot,191,60,19247,0.020283289717000802,0.013536634471507249,-0.001453521745239306,0.0321316057381992,0.04138450225725104,-0.00035028347270719056,0.0004505050602364536,0.0011032382725321155,0.02024060634666126,0.5164977916341907,0.5155904403806626,0.04145726776347948,0.5191950196801436,0.49862301896596517,0.17048584047804624
minute_slot,191,120,19016,0.02445685067316971,0.017226713936532943,-0.001944990728074927,0.05919512866385511,0.07076151488642465,-0.0004340081537638594,0.0012359711224092093,0.0015109825743110676,0.02442131091855495,0.5179106832886223,0.5226944621677854,0.04607274129136161,0.5393133581261571,0.5263268633948767,0.4103413813055599
minute_slot,191,240,18780,0.02679148063133639,0.019523349580469883,-0.0020301808397700147,0.051709952657918536,0.051000629585238794,-0.0008918157844760587,0.0025793960727338253,0.0011383650552939562,0.026723346722219186,0.5101182234529769,0.5116988674918838,0.023660914959745063,0.5263671720726321,0.5104910001065076,0.424912131217382
minute_slot,191,480,17675,0.04048083515102609,0.029023540996433023,-0.0029847122896439256,0.03254930701590474,0.032392602665316864,0.00021701406535351337,0.004741411385591044,0.003201726354997439,0.04024587917329379,0.49182461103253183,0.4900251712742949,-0.020209741582892023,0.5153831670437008,0.5111173974540311,0.5807072135785007
minute_slot,196,5,20435,0.0026467959377559826,0.0015722760991131017,-0.0005309172573684754,-0.03056824657577527,-0.01806088776419551,-0.00014679476852662028,4.632067106193552e-05,0.0003841224888418551,0.0025911719550358626,0.4374724034734828,0.5001178132914053,0.0036432808394861256,0.5006709165662783,0.5627728989844478,0.0010302703233086396
minute_slot,196,15,20435,0.004845224453509256,0.0028366727738228306,-0.0004992609573752836,-0.046866304690056274,-0.02942961851282704,-0.00024128041362537128,0.00017943231615757295,0.0002579805437499124,0.004807690052894583,0.5192948090107737,0.4983877794841994,-0.015817461143231393,0.4754375333793018,0.47864838393731635,0.010479921645445641
minute_slot,196,30,20405,0.006292615969194876,0.0037980817612168036,-0.00035880068256837546,0.04606780778180852,0.07826325366047747,-0.0003024041450885279,0.0002910393816869161,5.6396537479847596e-05,0.006289055213789424,0.5169861267709202,0.5118252420385598,0.04741818207644672,0.5356300451478949,0.4940438256777293,0.06662091278984264
minute_slot,196,60,19226,0.021047176462281107,0.01424247908559808,-0.0009457096311198884,0.04474128877856877,0.0676965073445648,-0.0003710052991371733,0.0005774268212153967,0.0005747043319827152,0.02104383938843272,0.5297544735746983,0.5211991001688573,0.05194871269755868,0.5381388849808327,0.4851747815230961,0.2108302122347066
minute_slot,196,120,19022,0.02478412187626535,0.01754458772825263,-0.0015511881006193813,0.05136328910262883,0.07012012667616715,-0.0004179600811716286,0.0016963028048928564,0.0011332280194477529,0.02476458016691844,0.5237193646786579,0.5267148028162111,0.053993483107737286,0.544712540956549,0.5197749027032713,0.42531818659934784
minute_slot,196,240,18790,0.026809046685210215,0.01947018100188817,-0.002090203776769737,0.07260888526453599,0.11021605186880248,-0.0008593133733028664,0.003363667711433812,0.001230890403466871,0.02676029184791511,0.551320272572402,0.5524585520214027,0.10549878116071065,0.565536811954845,0.5104344122657581,0.4465502555366269
minute_slot,196,480,17685,0.04010189625647055,0.028525577726250542,-0.0026680821037246504,0.11230170540198896,0.14497920810626339,0.0007324631118150056,0.005982480634131568,0.003400545215539656,0.04024082961634056,0.5676715117923194,0.5644068473925926,0.13301339241416818,0.5824713285870543,0.5132062666138794,0.6253039986426107
minute_slot,20,5,20943,0.005794530570804151,0.003944123404357201,-3.180762596646325e-05,-0.015245417980078389,0.022679518934230286,-0.0001499202121376405,4.337925012675034e-05,-0.00011811258617117724,0.005793619594611191,0.531276859898768,0.4998712421518628,-0.008317454763645081,0.5056774505610931,0.4685798873078025,0.00023875465571578645
minute_slot,20,15,20874,0.00883375070045879,0.006040605201169109,-9.640687189850211e-05,-0.001993281057973691,0.02511655993970037,-0.00026550930730757786,0.00017692379557050514,-0.00016910243540907576,0.00883109995370637,0.5255845151399003,0.49951920611838696,-0.015920947221570118,0.5109901275142105,0.47388846301264853,0.0009103104637792257
minute_slot,20,30,20801,0.0117497502077175,0.008170532118726773,0.0002832389962608697,0.018254976840304103,0.048938210462295406,-0.00033899118376088283,0.000276986049088024,-0.0006222301800217525,0.0117481270928621,0.5172364055964229,0.4889382034373048,-0.08537450723618517,0.525729196418816,0.4707437857589307,0.01702004904081927
minute_slot,20,60,20693,0.013904497141993644,0.00955686285242288,-0.001010838908012482,0.0050595257143530485,0.055956039309742286,-0.00045935941719726535,0.0005086312517541782,0.0005514794908152167,0.013860948025397514,0.5031899468342195,0.500678258909827,0.0024872010201275026,0.5302026401282263,0.4970033832769454,0.08090865152247463
minute_slot,20,120,20547,0.017102294242970772,0.011830205562751567,-0.0009594691643202754,0.02750045132167882,0.0652619016763207,-0.0007835470309645718,0.0013605753190442653,0.00017592213335570356,0.01705852456866666,0.5281347352024922,0.5143833826128453,0.031862505741637556,0.5233797055196593,0.4681658878504673,0.28309968847352024
minute_slot,20,240,19591,0.030162857767052517,0.020479582609936684,-0.004408410467091578,0.02628952220939774,0.07593404290763282,-0.0017949143065787408,0.002681343308085672,0.002613496160512837,0.029788823504403053,0.518299219029146,0.5287642771745669,0.06467194658628105,0.5501505677450941,0.5226889898422745,0.27068551886070136
minute_slot,20,480,18440,0.04418612996636671,0.029990143892063795,-0.007589127348610736,0.019691635678259423,0.07313464170065993,-0.001562570442005294,0.004610734928027079,0.006026556906605442,0.04337553149620861,0.5271691973969631,0.5306039768019883,0.06123328452113422,0.5529497810391762,0.5390455531453362,0.4584056399132321
minute_slot,201,5,20458,0.0032056620094695907,0.0018351118972953888,-0.0006364971134920088,-0.06367132407992823,-0.013813036426654603,-0.00015574574554230876,4.506891624032438e-05,0.0004807513679497001,0.0031386455417919544,0.46552146038271425,0.49999321817234854,-0.0006838865444510604,0.4985549412559918,0.5344785396172858,9.788087897029315e-05
minute_slot,201,15,20431,0.004686062669259895,0.0027478941218727414,0.00019208104270804173,-0.003543356461621942,0.04204888513584204,-0.0003155784253509389,0.00018970671528467555,-0.0005076594680589806,0.0046776074027151575,0.5985798237022527,0.5000810711362442,0.006557899555220292,0.500011791893078,0.40146914789422133,0.00014691478942213516
minute_slot,201,30,20395,0.005913424258979037,0.003553233805418705,-0.00048625904702938544,0.011057585359947854,0.03139091536698185,-0.00041280284068220347,0.00030184356443073706,7.345620634718196e-05,0.0058890016174461815,0.5051243073603687,0.500766165244022,0.013006919056381535,0.5194161822956739,0.49561123915068894,0.003481586819006522
minute_slot,201,60,19193,0.021692857807963248,0.014904010569308155,-0.001417735337419489,0.04839712004791006,0.06025410724402778,-0.00061528038569657,0.0005722839607262042,0.000802454951722919,0.021666628583038847,0.5029699874947895,0.5073188865134686,0.036705190707770445,0.5341903961159462,0.5047415589829095,0.041475614839516464
minute_slot,201,120,18994,0.024704796883455556,0.017609803266174933,-0.0021620580619189787,0.048609996068690355,0.07390132655196385,-0.0013308698329700431,0.0015215863162970251,0.0008311882289489358,0.024637000350711723,0.5104265402843602,0.5216183499636348,0.06032555601997769,0.5415546977991721,0.5160084254870985,0.1511321748288573
minute_slot,201,240,18772,0.026849274831808018,0.019583203436063804,-0.003925753326567973,0.05004095849102058,0.07158128777349024,-0.0027520950728210127,0.003037422731883889,0.0011736582537469605,0.026538908695238977,0.5144120624433907,0.5202251056685271,0.05570727354322257,0.5402175712297839,0.5084447759603602,0.156161756087165
minute_slot,201,480,17667,0.0410397180028384,0.029331000649849923,-0.0069228674920389375,0.023928917490135898,0.042513225134664503,-0.0035418934788545788,0.005292750025545271,0.0033809740131843587,0.04023070439628523,0.5072750948310026,0.5141517666256534,0.03186419401589306,0.519668362122199,0.5149181905678537,0.26994281832078354
minute_slot,206,5,20469,0.0029213359681859088,0.0018496402468186322,0.00045145457520209825,0.05219329506229549,0.08143148256151385,-0.00014339439808159926,4.349058003688717e-05,-0.0005948489732836975,0.002888185079586593,0.6293668656424307,0.49991449609878824,-0.003275417636287186,0.5099804426122946,0.37038849202465995,0.0006360700655641452
minute_slot,206,15,20456,0.004318609468150814,0.0026200544780586514,0.0005253034050577809,0.050719173462624355,0.09098605879748524,-0.00022976279004355483,0.0001593141895935766,-0.0007550661951013358,0.004291668540493218,0.6251039068994181,0.5013051583326165,0.01811533758043723,0.52826174600669,0.37489609310058186,0.004889736443205711
minute_slot,206,60,19184,0.022403977515725478,0.015596564991350053,-0.0004456979793472393,0.061159660300906776,0.06430792785685568,-0.00035966224817301,0.00044704481755300745,8.603573117422932e-05,0.02242244013338004,0.5251003492675806,0.5260775194031018,0.07126645467623807,0.5377752904263915,0.5014335609654381,0.1592555908877652
minute_slot,206,120,19013,0.025142698803385148,0.018054974319766978,-0.00037355524860952454,0.10132389383751479,0.11358055299124763,-0.000469332606971943,0.0012273466844113373,-9.577735836241846e-05,0.025234613327357637,0.5440340909090909,0.5452822832036821,0.09294126493751166,0.5613980186301519,0.50552398989899,0.3875210437710438
minute_slot,206,240,18822,0.0264222648175703,0.019249782722025616,-0.0020133609088151387,0.08416300783346264,0.08526375417459794,-0.0009591193925431233,0.0025554419766042526,0.0010542415162720156,0.02643717178629857,0.5252643323946655,0.5265238094011888,0.05405752291709753,0.5458542374179975,0.5065086871048297,0.4035917326390734
minute_slot,206,480,17712,0.040190522312685724,0.028861309723225922,-0.0032533094411087613,0.054530825966906046,0.05406316536000387,0.0001307813063208262,0.004675434692894092,0.0033840907474295876,0.0400406232638567,0.5021454381210478,0.5003577384225891,0.0007227121633931723,0.5267583160196885,0.5124774164408311,0.5716463414634146
minute_slot,211,5,20465,0.0025966412642251238,0.0015530574871141325,0.00024261007975417078,0.059174104825922925,0.08023473480883765,-0.0001468389592019024,4.623389963195411e-05,-0.00038944903895607317,0.0025876064683731967,0.6049569808369183,0.5004590806469899,0.014736193855578162,0.5134602037794598,0.39528744622604617,0.0009288228392647634
minute_slot,211,15,20438,0.004352753856478121,0.0025952711773959583,-4.449224225358985e-05,0.11759708664694332,0.1494716068551444,-0.0002415619762847166,0.00017978711516252203,-0.00019706973403112675,0.004370005530491986,0.5236860135069002,0.5021224243856678,0.019970902488567806,0.5715795691548182,0.4779289419594793,0.011402564353528433
minute_slot,211,30,19343,0.017314583177795526,0.011153129044883995,-0.0005753426101498246,0.08803780869089138,0.113449472122792,-0.00029576732898406536,0.00029176035403998896,0.00027957528116575925,0.017328266881652687,0.5244791397404746,0.5113722471910113,0.04394108793376818,0.5534623649010166,0.4846714573747609,0.07211911285736441
minute_slot,211,60,19151,0.02270877628133343,0.015924997479441608,-0.0010172100284491594,0.08820587905775007,0.11255584895604374,-0.0003695546839334968,0.0005794207330538803,0.0006476553445156625,0.022729747772258883,0.5260326910021411,0.53600754705458,0.08827348995297836,0.5758561158093992,0.5171549428168573,0.21050707608752414
minute_slot,211,120,18972,0.02499009837691474,0.0179735285234704,-0.0012557111171024404,0.07058163967844885,0.09005564253095429,-0.0004228082811425536,0.001711264098691289,0.0008329028359598869,0.025020871584797977,0.5308134324424061,0.5339590568901613,0.06868377668477008,0.5573356414406437,0.5200590437028837,0.4229532394960198
minute_slot,211,240,18806,0.026519433345789142,0.019361391996701758,-0.0018775484731769028,0.08978390942146904,0.11947417545489047,-0.0008581007877343708,0.003373500309704169,0.0010194476854425319,0.026541529157690053,0.5468758308960383,0.5474623848148008,0.0955625003935896,0.5650830285039236,0.505025259239564,0.44211645838872643
